Starting Simulation...
num_nodes is set 140
channel.cc:sendUp - Calc highestAntennaZ_ and distCST_
highestAntennaZ_ = 1.5,  distCST_ = 250.0
1) 128 receive (0) a RREP MaxSQ=3, REC=1 ; MOY=3 accepted 
2) 65 receive (4003) a RREP MaxSQ=12004, REC=4001 ; MOY=6002 accepted 
1) 3 receive (0) a RREP MaxSQ=8002, REC=4001 ; MOY=8002 accepted 
4) 47 receive (3) a RREP MaxSQ=16, REC=2 ; MOY=4 accepted 
4) 101 receive (3) a RREP MaxSQ=16, REC=2 ; MOY=4 accepted 
1) 32 receive (0) a RREP MaxSQ=5, REC=2 ; MOY=5 accepted 
3) 75 receive (3) a RREP MaxSQ=11, REC=2 ; MOY=3 accepted 
2) 3 receive (4) a RREP MaxSQ=8007, REC=2 ; MOY=4003 accepted 
5) 47 receive (5) a RREP MaxSQ=23, REC=3 ; MOY=4 accepted 
5) 101 receive (5) a RREP MaxSQ=23, REC=3 ; MOY=4 accepted 
2) 127 receive (5) a RREP MaxSQ=12, REC=3 ; MOY=6 accepted 
1) 49 receive (0) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
2) 21 receive (4) a RREP MaxSQ=10, REC=3 ; MOY=5 accepted 
1) 112 receive (0) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
1) 115 receive (0) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
1) 139 receive (0) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
1) 1 receive (6) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
6) 47 receive (7) a RREP MaxSQ=32, REC=4 ; MOY=5 accepted 
6) 101 receive (7) a RREP MaxSQ=32, REC=4 ; MOY=5 accepted 
3) 13 receive (4) a RREP MaxSQ=15, REC=4 ; MOY=5 accepted 
2) 17 receive (5) a RREP MaxSQ=14, REC=4 ; MOY=7 accepted 
1) 118 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
2) 81 receive (0) a RREP MaxSQ=12, REC=4 ; MOY=6 accepted 
1) 68 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
3) 43 receive (0) a RREP MaxSQ=5013, REC=4 ; MOY=1671 accepted 
1) 108 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 64 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 1 receive (8) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 76 receive (0) a RREP MaxSQ=12002, REC=6001 ; MOY=12002 accepted 
2) 76 receive (0) a RREP MaxSQ=12006, REC=2 ; MOY=6003 accepted 
1) 48 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 130 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 27 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 89 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
2) 49 receive (0) a RREP MaxSQ=11, REC=2 ; MOY=5 accepted 
2) 95 receive (0) a RREP MaxSQ=9, REC=2 ; MOY=4 accepted 
1) 62 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 103 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 2 receive (0) a RREP MaxSQ=4, REC=2 ; MOY=4 accepted 
1) 118 receive (9) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 58 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 55 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
3) 49 receive (7) a RREP MaxSQ=20, REC=4 ; MOY=6 accepted 
2) 118 receive (9) a RREP MaxSQ=18, REC=4 ; MOY=9 accepted 
3) 23 receive (6) a RREP MaxSQ=17, REC=4 ; MOY=5 accepted 
1) 97 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
2) 97 receive (0) a RREP MaxSQ=2011, REC=1001 ; MOY=1005 accepted 
1) 107 receive (0) a RREP MaxSQ=13002, REC=6501 ; MOY=13002 accepted 
2) 58 receive (0) a RREP MaxSQ=13011, REC=6501 ; MOY=6505 accepted 
3) 118 receive (0) a RREP MaxSQ=13020, REC=6501 ; MOY=4340 refused 
2) 32 receive (0) a RREP MaxSQ=14, REC=4 ; MOY=7 accepted 
1) 41 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
2) 41 receive (9) a RREP MaxSQ=18, REC=4 ; MOY=9 accepted 
3) 41 receive (9) a RREP MaxSQ=27, REC=4 ; MOY=9 accepted 
1) 118 receive (9) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
2) 107 receive (0) a RREP MaxSQ=27004, REC=7001 ; MOY=13502 accepted 
3) 58 receive (0) a RREP MaxSQ=27013, REC=7001 ; MOY=9004 accepted 
1) 3 receive (8003) a RREP MaxSQ=14002, REC=7001 ; MOY=14002 accepted 
1) 15 receive (0) a RREP MaxSQ=15002, REC=7501 ; MOY=15002 accepted 
2) 68 receive (0) a RREP MaxSQ=15011, REC=7501 ; MOY=7505 accepted 
3) 81 receive (0) a RREP MaxSQ=15014, REC=7501 ; MOY=5004 refused 
7) 47 receive (5) a RREP MaxSQ=39, REC=3 ; MOY=5 accepted 
7) 101 receive (5) a RREP MaxSQ=39, REC=3 ; MOY=5 accepted 
3) 32 receive (5) a RREP MaxSQ=21, REC=3 ; MOY=7 accepted 
4) 41 receive (0) a RREP MaxSQ=34, REC=3 ; MOY=8 accepted 
1) 3 receive (6) a RREP MaxSQ=7, REC=3 ; MOY=7 accepted 
3) 76 receive (12002) a RREP MaxSQ=28008, REC=8001 ; MOY=9336 accepted 
1) 56 receive (0) a RREP MaxSQ=16002, REC=8001 ; MOY=16002 accepted 
2) 130 receive (0) a RREP MaxSQ=16006, REC=8001 ; MOY=8003 accepted 
4) 76 receive (4) a RREP MaxSQ=28014, REC=3 ; MOY=7003 accepted 
2) 27 receive (0) a RREP MaxSQ=16006, REC=8001 ; MOY=8003 accepted 
3) 17 receive (0) a RREP MaxSQ=16016, REC=8001 ; MOY=5338 refused 
2) 56 receive (0) a RREP MaxSQ=16008, REC=3 ; MOY=8004 accepted 
3) 130 receive (4) a RREP MaxSQ=16012, REC=3 ; MOY=5337 accepted 
3) 27 receive (4) a RREP MaxSQ=16012, REC=3 ; MOY=5337 accepted 
1) 17 receive (0) a RREP MaxSQ=6, REC=3 ; MOY=6 accepted 
3) 95 receive (4) a RREP MaxSQ=15, REC=3 ; MOY=5 accepted 
1) 82 receive (0) a RREP MaxSQ=6, REC=3 ; MOY=6 accepted 
1) 67 receive (0) a RREP MaxSQ=6, REC=3 ; MOY=6 accepted 
1) 96 receive (0) a RREP MaxSQ=6, REC=3 ; MOY=6 accepted 
2) 103 receive (5) a RREP MaxSQ=10, REC=3 ; MOY=5 accepted 
1) 2 receive (5) a RREP MaxSQ=6, REC=3 ; MOY=6 accepted 
8) 47 receive (7) a RREP MaxSQ=48, REC=4 ; MOY=6 accepted 
8) 101 receive (7) a RREP MaxSQ=48, REC=4 ; MOY=6 accepted 
1) 53 receive (0) a RREP MaxSQ=17002, REC=8501 ; MOY=17002 accepted 
4) 58 receive (14002) a RREP MaxSQ=44015, REC=8501 ; MOY=11003 accepted 
2) 89 receive (0) a RREP MaxSQ=13, REC=4 ; MOY=6 accepted 
1) 3 receive (14002) a RREP MaxSQ=17002, REC=8501 ; MOY=17002 accepted 
3) 21 receive (0) a RREP MaxSQ=19, REC=4 ; MOY=6 accepted 
2) 3 receive (8) a RREP MaxSQ=17011, REC=4 ; MOY=8505 accepted 
1) 118 receive (9) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
2) 112 receive (8) a RREP MaxSQ=16, REC=4 ; MOY=8 accepted 
3) 89 receive (0) a RREP MaxSQ=22, REC=4 ; MOY=7 accepted 
4) 21 receive (7) a RREP MaxSQ=28, REC=4 ; MOY=7 accepted 
2) 118 receive (9) a RREP MaxSQ=18, REC=4 ; MOY=9 accepted 
2) 139 receive (8) a RREP MaxSQ=16, REC=4 ; MOY=8 accepted 
3) 118 receive (9) a RREP MaxSQ=27, REC=4 ; MOY=9 accepted 
3) 139 receive (9) a RREP MaxSQ=25, REC=4 ; MOY=8 accepted 
5) 76 receive (0) a RREP MaxSQ=46016, REC=9001 ; MOY=9203 accepted 
3) 112 receive (9) a RREP MaxSQ=25, REC=4 ; MOY=8 accepted 
2) 115 receive (8) a RREP MaxSQ=16, REC=4 ; MOY=8 accepted 
4) 112 receive (9) a RREP MaxSQ=34, REC=4 ; MOY=8 accepted 
1) 104 receive (0) a RREP MaxSQ=18002, REC=9001 ; MOY=18002 accepted 
1) 77 receive (0) a RREP MaxSQ=9, REC=4 ; MOY=9 accepted 
1) 133 receive (0) a RREP MaxSQ=18002, REC=9001 ; MOY=18002 accepted 
5) 112 receive (9) a RREP MaxSQ=43, REC=4 ; MOY=8 accepted 
4) 118 receive (9) a RREP MaxSQ=36, REC=4 ; MOY=9 accepted 
6) 112 receive (9) a RREP MaxSQ=52, REC=4 ; MOY=8 accepted 
2) 77 receive (9) a RREP MaxSQ=18, REC=4 ; MOY=9 accepted 
5) 118 receive (9) a RREP MaxSQ=45, REC=4 ; MOY=9 accepted 
2) 15 receive (0) a RREP MaxSQ=34004, REC=9501 ; MOY=17002 accepted 
1) 9 receive (0) a RREP MaxSQ=19002, REC=9501 ; MOY=19002 accepted 
7) 112 receive (0) a RREP MaxSQ=19054, REC=9501 ; MOY=2722 refused 
3) 15 receive (0) a RREP MaxSQ=34012, REC=4 ; MOY=11337 accepted 
2) 9 receive (0) a RREP MaxSQ=19010, REC=4 ; MOY=9505 accepted 
1) 112 receive (0) a RREP MaxSQ=8, REC=4 ; MOY=8 accepted 
3) 3 receive (0) a RREP MaxSQ=17019, REC=4 ; MOY=5673 accepted 
5) 41 receive (0) a RREP MaxSQ=42, REC=4 ; MOY=8 accepted 
4) 95 receive (7) a RREP MaxSQ=23, REC=4 ; MOY=5 accepted 
2) 67 receive (7) a RREP MaxSQ=14, REC=4 ; MOY=7 accepted 
1) 84 receive (0) a RREP MaxSQ=8, REC=4 ; MOY=8 accepted 
1) 109 receive (0) a RREP MaxSQ=8, REC=4 ; MOY=8 accepted 
1) 2 receive (7) a RREP MaxSQ=8, REC=4 ; MOY=8 accepted 
2) 53 receive (0) a RREP MaxSQ=37004, REC=10001 ; MOY=18502 accepted 
3) 53 receive (0) a RREP MaxSQ=37007, REC=1 ; MOY=12335 accepted 
3) 9 receive (8) a RREP MaxSQ=19013, REC=1 ; MOY=6337 accepted 
9) 47 receive (9) a RREP MaxSQ=59, REC=5 ; MOY=6 accepted 
9) 101 receive (9) a RREP MaxSQ=59, REC=5 ; MOY=6 accepted 
3) 127 receive (8) a RREP MaxSQ=23, REC=5 ; MOY=7 accepted 
4) 32 receive (10) a RREP MaxSQ=32, REC=5 ; MOY=8 accepted 
6) 41 receive (10) a RREP MaxSQ=53, REC=5 ; MOY=8 accepted 
2) 22 receive (0) a RREP MaxSQ=14, REC=5 ; MOY=7 accepted 
1) 81 receive (10) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
4) 9 receive (0) a RREP MaxSQ=19024, REC=5 ; MOY=4756 accepted 
1) 34 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
5) 9 receive (11) a RREP MaxSQ=19033, REC=4 ; MOY=3806 accepted 
2) 112 receive (10) a RREP MaxSQ=19, REC=5 ; MOY=9 accepted 
4) 43 receive (10) a RREP MaxSQ=5024, REC=5 ; MOY=1256 accepted 
3) 115 receive (10) a RREP MaxSQ=27, REC=5 ; MOY=9 accepted 
1) 100 receive (0) a RREP MaxSQ=21002, REC=10501 ; MOY=21002 accepted 
2) 35 receive (0) a RREP MaxSQ=14, REC=5 ; MOY=7 accepted 
1) 1 receive (10) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
1) 105 receive (0) a RREP MaxSQ=21002, REC=10501 ; MOY=21002 accepted 
2) 29 receive (0) a RREP MaxSQ=24004, REC=10501 ; MOY=12002 accepted 
1) 25 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
4) 13 receive (9) a RREP MaxSQ=26, REC=5 ; MOY=6 accepted 
2) 25 receive (11) a RREP MaxSQ=23, REC=6 ; MOY=11 accepted 
4) 49 receive (9) a RREP MaxSQ=31, REC=5 ; MOY=7 accepted 
5) 49 receive (11) a RREP MaxSQ=42, REC=5 ; MOY=8 accepted 
5) 95 receive (6) a RREP MaxSQ=34, REC=5 ; MOY=6 accepted 
4) 115 receive (0) a RREP MaxSQ=21029, REC=10501 ; MOY=5257 refused 
1) 16 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 17 receive (9) a RREP MaxSQ=17, REC=5 ; MOY=8 accepted 
1) 114 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
6) 49 receive (11) a RREP MaxSQ=53, REC=5 ; MOY=8 accepted 
1) 63 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 4 receive (0) a RREP MaxSQ=14, REC=5 ; MOY=7 accepted 
7) 49 receive (11) a RREP MaxSQ=64, REC=5 ; MOY=9 accepted 
6) 95 receive (11) a RREP MaxSQ=45, REC=5 ; MOY=7 accepted 
1) 59 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
1) 106 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 0 receive (0) a RREP MaxSQ=17, REC=6 ; MOY=8 accepted 
6) 76 receive (0) a RREP MaxSQ=46028, REC=6 ; MOY=7671 accepted 
4) 23 receive (10) a RREP MaxSQ=28, REC=5 ; MOY=7 accepted 
1) 26 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 100 receive (0) a RREP MaxSQ=21014, REC=6 ; MOY=10507 accepted 
2) 105 receive (0) a RREP MaxSQ=21014, REC=6 ; MOY=10507 accepted 
3) 29 receive (0) a RREP MaxSQ=24016, REC=6 ; MOY=8005 accepted 
1) 115 receive (11) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
3) 35 receive (11) a RREP MaxSQ=26, REC=6 ; MOY=8 accepted 
2) 1 receive (11) a RREP MaxSQ=23, REC=6 ; MOY=11 accepted 
1) 118 receive (9) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
2) 118 receive (11) a RREP MaxSQ=22, REC=5 ; MOY=11 accepted 
3) 118 receive (11) a RREP MaxSQ=33, REC=5 ; MOY=11 accepted 
2) 104 receive (0) a RREP MaxSQ=18014, REC=6 ; MOY=9007 accepted 
4) 118 receive (11) a RREP MaxSQ=44, REC=5 ; MOY=11 accepted 
5) 58 receive (10) a RREP MaxSQ=44026, REC=5 ; MOY=8805 accepted 
5) 118 receive (11) a RREP MaxSQ=55, REC=5 ; MOY=11 accepted 
2) 78 receive (0) a RREP MaxSQ=17, REC=6 ; MOY=8 accepted 
6) 58 receive (11) a RREP MaxSQ=44037, REC=5 ; MOY=7339 accepted 
4) 130 receive (0) a RREP MaxSQ=16024, REC=6 ; MOY=4006 accepted 
2) 50 receive (0) a RREP MaxSQ=7014, REC=6 ; MOY=3507 accepted 
5) 130 receive (12) a RREP MaxSQ=16036, REC=6 ; MOY=3207 accepted 
3) 104 receive (12) a RREP MaxSQ=18026, REC=6 ; MOY=6008 accepted 
4) 53 receive (0) a RREP MaxSQ=37019, REC=6 ; MOY=9254 accepted 
6) 118 receive (11) a RREP MaxSQ=64, REC=4 ; MOY=10 accepted 
1) 86 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
4) 27 receive (0) a RREP MaxSQ=16021, REC=4 ; MOY=4005 accepted 
7) 58 receive (11) a RREP MaxSQ=44049, REC=6 ; MOY=6292 accepted 
7) 118 receive (11) a RREP MaxSQ=76, REC=6 ; MOY=10 accepted 
3) 68 receive (10) a RREP MaxSQ=15023, REC=6 ; MOY=5007 accepted 
4) 139 receive (10) a RREP MaxSQ=37, REC=6 ; MOY=9 accepted 
4) 68 receive (12) a RREP MaxSQ=15035, REC=6 ; MOY=3758 accepted 
4) 75 receive (4) a RREP MaxSQ=22, REC=5 ; MOY=5 accepted 
8) 58 receive (12) a RREP MaxSQ=44061, REC=6 ; MOY=5507 accepted 
3) 97 receive (10) a RREP MaxSQ=2023, REC=6 ; MOY=674 accepted 
6) 130 receive (12) a RREP MaxSQ=16048, REC=6 ; MOY=2674 accepted 
1) 92 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
5) 75 receive (11) a RREP MaxSQ=33, REC=5 ; MOY=6 accepted 
5) 53 receive (20002) a RREP MaxSQ=59021, REC=11001 ; MOY=11804 accepted 
6) 75 receive (11) a RREP MaxSQ=44, REC=5 ; MOY=7 accepted 
1) 72 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
9) 58 receive (13002) a RREP MaxSQ=66063, REC=11001 ; MOY=7340 refused 
7) 130 receive (12) a RREP MaxSQ=16060, REC=6 ; MOY=2294 accepted 
2) 133 receive (0) a RREP MaxSQ=18014, REC=6 ; MOY=9007 accepted 
6) 53 receive (12) a RREP MaxSQ=59033, REC=6 ; MOY=9838 accepted 
5) 27 receive (9) a RREP MaxSQ=16032, REC=5 ; MOY=3206 accepted 
1) 20 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
8) 130 receive (12) a RREP MaxSQ=16069, REC=4 ; MOY=2008 accepted 
9) 130 receive (12) a RREP MaxSQ=16080, REC=5 ; MOY=1786 accepted 
1) 99 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
1) 8 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
1) 113 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 120 receive (0) a RREP MaxSQ=14, REC=5 ; MOY=7 accepted 
2) 86 receive (12) a RREP MaxSQ=24, REC=6 ; MOY=12 accepted 
1) 134 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
10) 130 receive (12) a RREP MaxSQ=16092, REC=6 ; MOY=1609 accepted 
1) 69 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
5) 68 receive (12) a RREP MaxSQ=15047, REC=6 ; MOY=3009 accepted 
2) 61 receive (6) a RREP MaxSQ=16, REC=5 ; MOY=8 accepted 
2) 64 receive (10) a RREP MaxSQ=20, REC=5 ; MOY=10 accepted 
1) 12 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
4) 97 receive (12) a RREP MaxSQ=2034, REC=5 ; MOY=508 accepted 
4) 104 receive (12) a RREP MaxSQ=18038, REC=6 ; MOY=4509 accepted 
1) 79 receive (0) a RREP MaxSQ=11, REC=5 ; MOY=11 accepted 
6) 68 receive (12) a RREP MaxSQ=15058, REC=5 ; MOY=2509 accepted 
3) 133 receive (12) a RREP MaxSQ=18026, REC=6 ; MOY=6008 accepted 
2) 37 receive (0) a RREP MaxSQ=14, REC=5 ; MOY=7 accepted 
2) 69 receive (11) a RREP MaxSQ=22, REC=5 ; MOY=11 accepted 
5) 97 receive (12) a RREP MaxSQ=2046, REC=6 ; MOY=409 accepted 
7) 68 receive (12) a RREP MaxSQ=15070, REC=6 ; MOY=2152 accepted 
2) 55 receive (10) a RREP MaxSQ=20, REC=5 ; MOY=10 accepted 
6) 97 receive (12) a RREP MaxSQ=2057, REC=5 ; MOY=342 accepted 
8) 118 receive (12) a RREP MaxSQ=88, REC=6 ; MOY=11 accepted 
1) 111 receive (0) a RREP MaxSQ=10, REC=5 ; MOY=10 accepted 
2) 111 receive (0) a RREP MaxSQ=23012, REC=11501 ; MOY=11506 accepted 
3) 107 receive (0) a RREP MaxSQ=27014, REC=5 ; MOY=9004 accepted 
4) 107 receive (0) a RREP MaxSQ=50016, REC=11501 ; MOY=12504 accepted 
1) 58 receive (0) a RREP MaxSQ=10, REC=5 ; MOY=10 accepted 
2) 58 receive (0) a RREP MaxSQ=23012, REC=11501 ; MOY=11506 accepted 
4) 3 receive (8) a RREP MaxSQ=17029, REC=5 ; MOY=4257 accepted 
5) 21 receive (0) a RREP MaxSQ=38, REC=5 ; MOY=7 accepted 
7) 95 receive (8) a RREP MaxSQ=55, REC=5 ; MOY=7 accepted 
5) 3 receive (0) a RREP MaxSQ=40031, REC=11501 ; MOY=8006 refused 
1) 136 receive (0) a RREP MaxSQ=10, REC=5 ; MOY=10 accepted 
2) 84 receive (9) a RREP MaxSQ=18, REC=5 ; MOY=9 accepted 
2) 109 receive (9) a RREP MaxSQ=18, REC=5 ; MOY=9 accepted 
1) 2 receive (9) a RREP MaxSQ=10, REC=5 ; MOY=10 accepted 
1) 0 receive (12) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 0 receive (12) a RREP MaxSQ=24, REC=6 ; MOY=12 accepted 
3) 56 receive (0) a RREP MaxSQ=16020, REC=6 ; MOY=5340 accepted 
2) 128 receive (0) a RREP MaxSQ=15, REC=6 ; MOY=7 accepted 
3) 0 receive (12) a RREP MaxSQ=36, REC=6 ; MOY=12 accepted 
1) 90 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
4) 56 receive (12) a RREP MaxSQ=16032, REC=6 ; MOY=4008 accepted 
2) 90 receive (0) a RREP MaxSQ=24014, REC=12001 ; MOY=12007 accepted 
1) 36 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
2) 48 receive (0) a RREP MaxSQ=16, REC=6 ; MOY=8 accepted 
3) 128 receive (12) a RREP MaxSQ=27, REC=6 ; MOY=9 accepted 
1) 135 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
4) 128 receive (0) a RREP MaxSQ=24029, REC=12001 ; MOY=6007 refused 
5) 94 receive (0) a RREP MaxSQ=17020, REC=6 ; MOY=3404 accepted 
1) 98 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
4) 15 receive (0) a RREP MaxSQ=34024, REC=6 ; MOY=8506 accepted 
3) 90 receive (12) a RREP MaxSQ=24026, REC=6 ; MOY=8008 accepted 
3) 112 receive (12) a RREP MaxSQ=31, REC=6 ; MOY=10 accepted 
2) 98 receive (12) a RREP MaxSQ=24, REC=6 ; MOY=12 accepted 
2) 81 receive (12) a RREP MaxSQ=23, REC=6 ; MOY=11 accepted 
6) 9 receive (12) a RREP MaxSQ=19045, REC=6 ; MOY=3174 accepted 
5) 107 receive (0) a RREP MaxSQ=50028, REC=6 ; MOY=10005 accepted 
1) 39 receive (0) a RREP MaxSQ=12, REC=6 ; MOY=12 accepted 
6) 107 receive (12) a RREP MaxSQ=50040, REC=6 ; MOY=8340 accepted 
3) 98 receive (12) a RREP MaxSQ=36, REC=6 ; MOY=12 accepted 
4) 112 receive (12) a RREP MaxSQ=43, REC=6 ; MOY=10 accepted 
6) 27 receive (11) a RREP MaxSQ=16044, REC=6 ; MOY=2674 accepted 
10) 47 receive (11) a RREP MaxSQ=72, REC=6 ; MOY=7 accepted 
7) 27 receive (12) a RREP MaxSQ=16056, REC=6 ; MOY=2293 accepted 
7) 107 receive (12) a RREP MaxSQ=50052, REC=6 ; MOY=7150 accepted 
8) 27 receive (12) a RREP MaxSQ=16068, REC=6 ; MOY=2008 accepted 
3) 64 receive (11) a RREP MaxSQ=32, REC=6 ; MOY=10 accepted 
11) 47 receive (13) a RREP MaxSQ=84, REC=6 ; MOY=7 accepted 
3) 17 receive (11) a RREP MaxSQ=29, REC=6 ; MOY=9 accepted 
8) 107 receive (12) a RREP MaxSQ=50064, REC=6 ; MOY=6258 accepted 
10) 101 receive (11) a RREP MaxSQ=72, REC=6 ; MOY=7 accepted 
3) 77 receive (10) a RREP MaxSQ=30, REC=6 ; MOY=10 accepted 
4) 98 receive (12) a RREP MaxSQ=48, REC=6 ; MOY=12 accepted 
2) 39 receive (12) a RREP MaxSQ=24, REC=6 ; MOY=12 accepted 
